age,goals,assists,annual_wage,non_penalty_goals,shot_creating_actions,passes_attempted,pass_completion,progressive_passes,progressive_carries,successful_take_ons,progressive_passes_rec,tackles,interceptions,blocks,clearances,aerials_won,penalty_play,play_time,shots_touches,position_DF,"position_DF,FW",position_FW,"position_FW,MF",position_MF,"position_MF,DF",league_Bundesliga,league_La Liga,league_Ligue 1,league_Premier League,league_Serie A
33.0,0,3,400000.0,0.0,2.25,36.84,0.753,3.69,1.73,0.75,5.88,2.13,0.92,0.69,0.98,0.46,-0.3573753679180987,0.5026500820024149,-0.42333019291291163,False,False,False,False,False,True,False,False,True,False,False
24.0,24,7,5660000.0,0.72,2.84,17.26,0.674,1.59,2.71,0.82,7.12,0.16,0.16,0.56,0.45,0.64,3.784745054983172,2.3768068064381125,4.318732728796733,False,False,True,False,False,False,True,False,False,False,False
33.0,1,1,1260000.0,0.04,0.59,58.28,0.906,2.4,0.39,0.04,0.35,1.02,1.18,1.22,2.21,1.26,-0.3573753679180987,1.2018025777481989,-1.4730587411771863,True,False,False,False,False,False,False,False,False,False,True
30.0,0,0,670000.0,0.0,2.78,40.82,0.668,4.27,1.11,0.0,4.27,1.86,0.74,2.41,1.48,0.56,-0.3573753679180987,-1.7761490035455916,0.7724479653180043,False,False,False,False,False,True,False,False,False,False,True
24.0,0,0,360000.0,0.0,0.43,44.93,0.76,1.7,0.99,0.0,0.14,2.27,0.99,1.7,3.97,1.42,-0.3573753679180987,-1.570311782804659,-1.7864586349198879,True,False,False,False,False,False,True,False,False,False,False
28.0,5,0,2590000.0,0.2,1.91,53.31,0.744,6.8,0.73,0.45,2.16,1.83,0.77,0.94,2.52,1.67,-0.3573753679180987,1.4086251473533056,0.20990685769465164,False,False,False,False,True,False,False,False,False,False,True
21.0,0,4,2400000.0,0.04,2.78,48.56,0.775,3.25,1.84,0.94,4.07,1.68,0.98,1.37,2.93,1.45,-0.3573753679180987,1.4192962924532817,-0.691330205505566,True,False,False,False,False,False,True,False,False,False,False
25.0,1,0,1200000.0,0.1,1.77,64.07,0.765,5.52,2.07,1.48,3.35,1.87,1.28,1.28,2.56,1.38,-0.3573753679180987,-1.1882719951659897,-1.1738432412706505,True,False,False,False,False,False,False,False,False,False,True
27.0,1,4,600000.0,0.06,2.76,23.05,0.701,2.15,0.83,0.39,4.47,0.61,0.11,0.28,1.16,3.03,-0.3573753679180987,0.4276414903484517,1.591974688017956,False,False,False,True,False,False,True,False,False,False,False
25.0,2,1,1670000.0,0.09,1.04,61.33,0.846,4.41,0.82,0.18,0.23,0.59,1.27,1.14,2.77,1.91,-0.3573753679180987,0.652987966037701,-1.3470647844160846,True,False,False,False,False,False,False,False,False,False,True
28.0,3,0,3400000.0,0.22,3.44,35.33,0.715,3.66,2.24,1.34,4.93,1.42,0.45,1.42,0.6,0.52,0.4299962984797824,-0.3119315836582933,1.615653328198084,False,False,False,True,False,False,True,False,False,False,False
25.0,1,4,270000.0,0.04,2.11,35.32,0.812,4.26,2.71,0.47,4.04,1.76,0.56,0.99,0.73,0.6,-0.3573753679180987,1.1388983279453144,0.09099675741282282,False,False,False,False,True,False,False,True,False,False,False
20.0,1,0,3270000.0,0.07,0.94,81.18,0.886,3.01,0.33,0.33,0.2,2.2,1.6,1.2,2.34,2.0,-0.3573753679180987,-1.0054101806263782,-1.533451726990416,True,False,False,False,False,False,False,False,True,False,False
28.0,6,3,900000.0,0.31,2.92,22.13,0.724,2.27,1.2,1.92,4.57,1.65,0.34,1.24,1.82,2.1,-0.3573753679180987,1.7813080847113856,1.6848930287369102,False,False,True,False,False,False,False,True,False,False,False
30.0,1,3,7250785.0,0.04,2.6,50.01,0.746,2.96,1.68,0.4,7.35,1.68,0.99,0.77,2.41,1.65,-0.3573753679180987,1.812105123510097,-0.4555646746340612,True,False,False,False,False,False,False,False,False,True,False
29.0,7,2,520000.0,0.17,2.64,28.61,0.675,1.99,0.99,0.48,5.88,1.25,0.45,0.82,1.16,3.1,2.107370676731477,1.6903854160670555,0.6867264941766305,False,False,False,True,False,False,True,False,False,False,False
28.0,5,0,1280000.0,0.19,1.6,66.21,0.819,7.09,0.74,0.47,0.55,2.73,1.36,1.67,2.61,1.91,-0.3573753679180987,1.2222971815606902,-0.6411104828873938,True,False,False,False,False,False,False,False,False,False,True
29.0,4,3,1700000.0,0.11,2.91,37.57,0.663,3.86,3.5,1.76,8.33,2.01,0.54,1.19,0.84,2.06,1.319999010333596,2.430872946392655,1.499314796989596,False,False,False,True,False,False,False,True,False,False,False
26.0,4,6,9063481.0,0.16,3.34,54.56,0.747,6.92,1.48,1.56,4.03,2.57,0.66,0.87,0.85,1.96,2.997373388585291,2.054798872940817,0.10904684529780764,False,False,False,True,False,False,False,False,False,True,False
25.0,0,1,120000.0,0.0,0.47,60.18,0.876,3.71,0.53,0.16,0.25,1.54,0.97,1.48,3.58,1.54,-0.3573753679180987,2.0656699372910587,-1.315671437015934,True,False,False,False,False,False,False,False,True,False,False
27.0,0,5,1100000.0,0.0,2.95,50.06,0.796,4.44,1.42,0.44,1.71,2.18,1.78,1.78,1.57,1.42,-0.3573753679180987,1.7344949479902112,-0.6090538612525128,False,False,False,False,True,False,False,True,False,False,False
29.0,1,0,750000.0,0.05,1.18,40.93,0.756,2.69,0.18,0.23,0.5,1.18,1.73,0.64,2.09,3.78,-0.3573753679180987,0.6600410500208033,-0.31250720090126044,False,False,False,False,True,False,False,True,False,False,False
27.0,0,0,2600000.0,0.05,1.38,28.78,0.718,2.8,0.81,0.52,1.94,2.04,1.47,1.75,2.09,1.85,-0.3573753679180987,0.2339626230042982,0.27541055816058124,False,False,False,False,True,False,True,False,False,False,False
22.0,0,0,450000.0,0.0,2.35,43.09,0.847,3.81,0.73,1.03,1.17,2.79,0.88,0.88,0.88,1.32,-0.3573753679180987,-1.4727797554502289,-1.3462884970830478,False,False,False,False,True,False,False,True,False,False,False
30.0,2,0,2160000.0,0.13,2.45,29.96,0.706,1.45,0.26,0.13,6.02,0.2,0.2,0.4,0.73,5.03,1.2173679648776634,0.1005594158242556,2.040182829753374,False,False,True,False,False,False,True,False,False,False,False
26.0,4,1,2600000.0,0.21,2.92,28.57,0.773,3.04,3.5,1.87,8.66,1.62,0.29,0.79,0.42,0.25,2.107370676731477,0.5590908807997654,2.078320994337879,False,False,False,True,False,False,False,False,True,False,False
31.0,5,7,7410000.0,0.17,5.03,67.63,0.784,8.94,3.06,0.96,4.72,1.29,0.45,1.4,0.45,0.31,-0.3573753679180987,1.856658380706256,0.5966548530992294,False,False,False,False,True,False,False,False,False,False,True
27.0,8,5,3323277.0,0.32,5.37,37.04,0.836,3.74,4.5,2.23,10.09,1.19,0.15,0.52,0.26,0.84,-0.3573753679180987,2.444362475608441,3.527509946781148,False,False,True,False,False,False,False,False,False,True,False
22.0,1,0,890000.0,0.09,2.89,42.66,0.761,3.82,2.97,1.36,8.5,1.19,1.1,0.85,0.51,0.09,-0.3573753679180987,-1.2558276643363184,-0.0881766347063109,False,True,False,False,False,False,False,False,True,False,False
35.0,1,0,630000.0,0.08,1.58,42.63,0.715,3.57,0.33,0.0,0.25,0.83,1.08,0.58,3.66,1.08,-0.3573753679180987,-1.6260110387605708,-1.9364221050456933,True,False,False,False,False,False,False,True,False,False,False
26.0,4,0,1500000.0,0.31,2.51,18.92,0.757,1.78,2.82,0.94,5.12,0.63,0.0,1.05,1.25,1.25,1.319999010333596,-1.2195127592377033,3.0442530471770093,False,False,True,False,False,False,False,True,False,False,False
29.0,0,1,780000.0,0.0,3.29,52.48,0.784,4.89,1.31,0.46,1.35,2.44,1.47,0.76,0.46,1.26,-0.3573753679180987,1.0312637848549304,-1.3030396178458423,False,False,False,False,True,False,False,True,False,False,False
30.0,5,4,820000.0,0.07,2.92,30.81,0.644,2.78,2.53,1.48,6.24,0.97,0.58,1.01,1.01,0.36,5.462119433234867,2.305908010560421,0.5144433558341382,False,False,False,True,False,False,False,True,False,False,False
24.0,2,2,3927509.0,0.26,5.41,37.6,0.774,4.89,6.57,3.73,10.94,2.96,1.03,2.32,0.52,2.06,-0.3573753679180987,-1.088906932559924,5.519249200630193,False,False,False,True,False,False,False,False,False,True,False
27.0,0,0,6670000.0,0.0,0.43,44.86,0.863,1.0,0.0,0.14,0.0,1.57,1.43,2.29,5.71,1.43,-0.3573753679180987,-2.35196967946051,-1.5486551152338481,True,False,False,False,False,False,False,True,False,False,False
23.0,0,3,800000.0,0.31,2.98,25.29,0.776,2.2,1.73,1.73,7.23,1.1,0.63,0.63,0.63,0.79,-0.3573753679180987,-1.5273875189959445,1.1430060015658636,False,False,True,False,False,False,False,True,False,False,False
26.0,6,1,3210000.0,0.73,2.42,18.42,0.789,2.75,0.97,0.89,4.04,0.48,0.08,0.4,0.97,1.94,-0.3573753679180987,-0.8137560225562742,2.191925839003121,False,False,True,False,False,False,False,False,False,False,True
19.0,3,0,1030000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-1.5336510507512124,-2.761993637190646e-17,False,False,True,False,False,False,False,True,False,False,False
25.0,1,1,500000.0,0.17,3.36,30.06,0.598,2.85,1.85,2.01,6.21,1.51,0.34,1.18,0.34,0.84,-0.3573753679180987,-1.410369119852121,1.5233167338482803,False,False,False,True,False,False,True,False,False,False,False
27.0,1,0,6600000.0,0.05,0.8,67.75,0.908,4.66,0.75,0.0,0.5,1.05,0.9,1.5,4.56,1.0,-0.3573753679180987,0.1484599223417011,-1.6372390286331377,True,False,False,False,False,False,True,False,False,False,False
31.0,1,0,390000.0,0.04,0.97,50.85,0.797,3.55,0.61,0.24,1.33,2.3,1.86,1.45,2.78,1.61,-0.3573753679180987,0.7929735261549938,-1.4056624884890094,True,False,False,False,False,False,True,False,False,False,False
25.0,1,0,2000000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.8283502776101184,-2.761993637190646e-17,False,False,True,False,False,False,True,False,False,False,False
31.0,2,1,604232.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-1.767062965060588,-2.761993637190646e-17,False,False,False,False,False,True,False,False,False,True,False
28.0,0,0,9063481.0,0.0,2.12,61.37,0.822,4.47,0.95,0.66,2.93,1.32,0.66,1.46,2.93,1.03,-0.3573753679180987,-1.092102272017342,-1.2190976858284095,True,False,False,False,False,False,False,False,False,True,False
22.0,0,0,906348.0,0.0,1.64,63.56,0.797,2.88,1.37,0.41,6.16,3.29,0.96,2.19,2.05,1.23,-0.3573753679180987,-1.173272374494477,-0.5857151986285589,True,False,False,False,False,False,False,False,False,True,False
23.0,5,3,1963754.0,0.25,1.84,21.54,0.667,1.69,2.64,0.9,4.88,0.95,0.15,0.65,1.64,2.49,-0.3573753679180987,0.7161360218633215,1.275485387559471,False,False,False,True,False,False,False,False,False,True,False
22.0,0,0,400000.0,0.38,3.45,35.04,0.743,6.32,2.68,1.34,10.34,0.77,0.0,1.34,0.38,0.77,-0.3573753679180987,-1.956981986197227,0.2856810918375814,False,False,False,True,False,False,False,True,False,False,False
31.0,6,0,600000.0,0.32,1.74,27.66,0.63,2.16,1.26,0.53,4.37,1.11,0.53,0.63,1.11,2.48,-0.3573753679180987,0.9792035936294388,1.5053639164452386,False,False,True,False,False,False,False,True,False,False,False
24.0,0,1,260000.0,0.0,2.43,35.29,0.711,5.02,1.62,0.97,1.78,3.08,1.13,2.1,1.78,1.78,-0.3573753679180987,-1.3790304574622374,0.06469838204900946,False,False,False,False,True,False,False,False,True,False,False
27.0,3,3,2780000.0,0.05,2.59,20.7,0.823,1.71,1.4,0.93,8.02,0.52,0.05,0.52,1.14,3.05,1.319999010333596,0.5441182659011026,1.554434950680219,False,False,True,False,False,False,False,False,False,False,True
29.0,5,1,640000.0,0.28,2.48,17.53,0.646,1.52,1.52,0.69,4.83,0.41,0.14,0.83,0.97,2.9,6.352122145088681,-1.6064267686530085,2.5356352387507424,False,False,True,False,False,False,False,False,False,False,True
26.0,1,0,906348.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.105609859526521,-2.761993637190646e-17,True,False,False,False,False,False,False,False,False,True,False
27.0,1,1,800000.0,0.05,1.97,42.52,0.741,3.29,2.7,1.08,3.88,3.0,0.88,1.03,2.06,0.49,-0.3573753679180987,0.6464536224868472,-1.1032769922623644,True,False,False,False,False,False,True,False,False,False,False
24.0,1,2,1208464.0,0.05,1.45,33.44,0.656,1.91,0.79,0.51,4.11,2.2,0.89,0.7,3.27,0.61,-0.3573753679180987,1.3230245483725385,-1.2958909143786068,True,False,False,False,False,False,False,False,False,True,False
22.0,7,4,120000.0,0.37,4.9,45.75,0.775,5.01,2.56,1.54,7.78,2.02,0.48,1.12,0.16,0.21,-0.3573753679180987,0.5361195972123701,1.6348835896989868,False,False,False,True,False,False,False,False,True,False,False
25.0,7,3,300000.0,0.27,3.14,37.32,0.814,3.54,1.48,0.72,5.56,2.37,1.3,0.99,0.81,1.48,1.319999010333596,1.451793217184757,1.0001588114133124,False,False,False,False,True,False,False,False,True,False,False
28.0,1,1,3323277.0,0.11,3.01,69.89,0.874,3.98,0.54,0.32,1.29,1.83,0.22,0.97,0.86,0.22,-0.3573753679180987,-0.991472803523664,-0.7226911294117356,False,False,False,False,True,False,False,False,False,True,False
40.0,0,0,1400000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.3310272277610906,-2.761993637190646e-17,False,False,False,False,False,True,True,False,False,False,False
19.0,3,0,1000000.0,0.5,3.02,28.99,0.803,1.68,3.85,1.34,9.05,0.84,0.84,0.5,1.51,0.0,-0.3573753679180987,-1.5068887925695265,0.6747579492412694,False,False,True,False,False,False,False,False,True,False,False
22.0,0,1,1030000.0,0.0,1.09,65.55,0.925,4.38,0.64,0.3,0.0,1.83,0.75,1.24,3.44,1.83,-0.3573753679180987,0.2080439285961473,-1.4768595882380449,True,False,False,False,False,False,False,False,False,False,True
21.0,0,6,2719044.0,0.0,2.75,73.74,0.864,4.47,4.11,0.88,7.02,2.81,0.88,1.46,2.23,0.42,-0.3573753679180987,0.6239260641724542,-0.31679346211058046,True,False,False,False,False,False,False,False,False,True,False
28.0,2,3,760000.0,0.27,3.35,23.04,0.616,1.74,3.75,2.54,10.85,1.21,0.67,0.4,0.13,1.61,-0.3573753679180987,-1.3465774195032325,2.6983759646389274,False,False,False,True,False,False,False,False,True,False,False
34.0,0,0,450000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.961184855426138,-2.761993637190646e-17,True,False,False,False,False,False,False,False,True,False,False
30.0,0,0,500000.0,0.31,1.75,16.25,0.66,1.49,1.23,0.7,5.74,0.35,0.09,0.79,1.09,2.45,-0.3573753679180987,-2.898951255919372,2.1596913572819716,False,False,False,True,False,False,False,True,False,False,False
22.0,0,1,120000.0,0.38,4.28,33.48,0.786,3.78,3.02,1.76,8.94,1.64,0.25,0.76,0.25,0.25,-0.3573753679180987,-2.514607701983216,2.0976161028267444,False,False,False,True,False,False,False,False,True,False,False
24.0,0,2,3625393.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.5087170029556307,-2.761993637190646e-17,False,False,True,False,False,False,False,False,False,True,False
23.0,1,0,1920000.0,0.06,3.29,40.64,0.853,4.1,2.77,2.25,3.24,2.66,0.98,1.45,0.92,1.16,-0.3573753679180987,0.1717290234975324,-0.034333925113549185,False,False,False,False,True,False,True,False,False,False,False
25.0,0,1,1310000.0,0.0,2.32,42.22,0.822,5.51,1.46,1.24,1.73,2.59,1.14,0.76,1.24,0.86,-0.3573753679180987,0.6479888401700465,-1.051892838644637,False,False,False,False,True,False,False,True,False,False,False
23.0,0,5,1000000.0,0.0,2.28,44.98,0.762,3.63,1.94,0.59,3.5,2.66,0.89,1.18,3.08,0.46,-0.3573753679180987,0.6383570554799448,-1.230888370677502,False,False,False,False,False,True,False,True,False,False,False
32.0,0,0,1200000.0,0.0,2.14,51.07,0.841,7.14,1.43,0.36,4.88,2.38,0.36,0.6,1.07,1.19,-0.3573753679180987,-2.1087530669836165,0.16806511653123202,False,False,False,False,True,False,False,True,False,False,False
33.0,1,0,480000.0,0.03,0.77,51.99,0.868,3.39,0.4,0.07,0.17,1.55,1.08,0.91,3.46,2.02,-0.3573753679180987,1.0309929730593446,-1.4452559572576444,True,False,False,False,False,False,True,False,False,False,False
30.0,0,2,3150000.0,0.0,1.61,54.64,0.845,3.66,4.02,0.76,5.3,1.45,0.72,1.33,1.93,0.24,-0.3573753679180987,0.3389475728423625,-1.2776953899013344,True,False,False,False,False,False,False,False,False,False,True
26.0,1,4,6110000.0,0.03,2.42,58.32,0.852,6.61,0.61,0.36,1.0,2.05,0.72,1.31,2.0,0.83,-0.3573753679180987,2.5742057558312355,-1.1036651359288827,False,False,False,False,True,False,False,False,False,False,True
24.0,0,0,3330000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.239358893661396,-2.761993637190646e-17,True,False,False,False,False,False,False,False,False,False,True
33.0,0,0,2400000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.5481522323524177,-2.761993637190646e-17,True,False,False,False,False,False,False,True,False,False,False
28.0,3,1,630000.0,0.28,1.82,29.3,0.742,1.4,1.26,1.4,9.67,1.26,0.14,0.7,0.98,0.98,1.319999010333596,-0.9282227267659476,2.6203858815951935,False,False,True,False,False,False,False,True,False,False,False
23.0,0,1,3021160.0,0.0,1.02,60.32,0.869,3.01,0.64,0.42,0.25,1.23,0.85,1.02,4.02,1.52,-0.3573753679180987,0.9039511959527392,-1.5726570520925325,True,False,False,False,False,False,False,False,False,True,False
27.0,2,2,3030000.0,0.11,2.67,57.66,0.824,6.13,1.03,0.38,0.95,2.29,0.91,1.18,1.22,0.5,-0.3573753679180987,0.819633763404583,-0.7874833895325909,False,False,False,False,True,False,False,True,False,False,False
30.0,4,3,7500000.0,0.13,2.89,41.79,0.802,4.42,1.73,0.47,3.26,1.63,0.6,1.3,1.79,0.27,1.319999010333596,0.8653325245566371,0.5392215800258592,False,False,False,False,True,False,True,False,False,False,False
26.0,0,0,220000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,-0.3573753679180987,-2.960541210902871,-2.761993637190646e-17,False,False,True,False,False,False,False,False,False,False,True
24.0,4,2,460000.0,0.17,1.72,31.99,0.787,2.81,1.89,0.84,3.82,1.09,0.42,0.92,1.51,0.8,-0.3573753679180987,1.5925825769170392,-0.04496017896308659,False,False,False,False,True,False,False,False,False,False,True
26.0,1,0,720000.0,0.0,0.24,46.36,0.856,2.72,0.28,0.2,0.08,2.24,1.5,1.85,5.35,1.46,-0.3573753679180987,1.1255066970476988,-1.7372254832150018,True,False,False,False,False,False,True,False,False,False,False
35.0,0,0,1500000.0,0.1261604938271605,2.2377777777777776,44.491006172839505,0.0,3.6607901234567897,1.7304753086419755,0.8134999999999999,3.861845679012346,1.6527283950617284,0.8093209876543209,1.1469012345679013,1.9009814814814816,1.3943333333333332,0.4299962984797824,-2.482900329479575,-2.761993637190646e-17,False,False,False,True,False,False,False,False,False,False,True
34.0,6,8,7000000.0,0.26,3.6,37.49,0.813,3.47,1.71,0.48,4.74,2.11,0.4,1.05,1.1,0.61,-0.3573753679180987,0.4180888434315221,1.5207127412809582,False,False,False,True,False,False,True,False,False,False,False
26.0,1,0,800000.0,0.21,3.84,35.77,0.649,3.84,2.38,2.18,6.74,1.24,0.31,1.24,0.31,0.52,-0.3573753679180987,-1.0773213311410934,3.756499175235572,False,False,False,True,False,False,True,False,False,False,False
32.0,1,2,2900000.0,0.05,3.07,54.93,0.739,3.86,1.93,0.89,3.18,1.98,0.36,0.89,1.51,0.89,-0.3573753679180987,-0.0565648630124724,-1.1878497750205466,True,False,False,False,False,False,False,True,False,False,False
33.0,0,0,6250000.0,0.0,1.73,73.9,0.856,4.74,2.88,0.58,7.91,1.44,1.01,0.86,2.3,1.44,-0.3573753679180987,-2.4204668107225435,-0.7517231913187953,True,False,False,False,False,False,False,True,False,False,False
29.0,6,3,8330000.0,0.18,2.05,43.06,0.803,3.86,2.46,0.42,6.38,1.39,0.5,1.28,1.19,0.47,-0.3573753679180987,2.0735395792748457,-0.017610385698025,False,False,False,False,False,True,False,True,False,False,False
